idioma,traduccion
¿Eres feliz aquí?,Are you happy here?
¿Eres su amiga?,Are you her friend?
¿Eres su amigo?,Are you her friend?
¿Estás aquí sola?,Are you here alone?
¿Ahora tienes hambre?,Are you hungry now?
¿Estás apurado?,Are you in a hurry?
¿Vas apresurado?,Are you in a hurry?
¿Estás en problemas?,Are you in trouble?
¿Me estás tomando el pelo?,Are you kidding me?
¿Eres productivo?,Are you productive?
¿Todavía tienes sueño?,Are you sleepy yet?
¿Estás ocupado todavía?,Are you still busy?
¿Todavía está aquí?,Are you still here?
¿Eres vegetariano?,Are you vegetarian?
¿No estás ansioso?,Aren't you anxious?
¿Estás en la ciudad?,Aren't you in town?
¿No tienes sed?,Aren't you thirsty?
¿No tenés sed?,Aren't you thirsty?
Pídele a Tom que me llame.,Ask Tom to call me.
Pedidle a Tom que me llame.,Ask Tom to call me.
Pide más dinero.,Ask for more money.
Pídele consejo a ella.,Ask her for advice.
Pídele consejo a él.,Ask him for advice.
Apártate de Tom.,Back away from Tom.
Apártense de Tom.,Back away from Tom.
Los plátanos son amarillos.,Bananas are yellow.
Marque este sitio.,Bookmark this site.
Boston está cambiando.,Boston is changing.
Las dos chicas se rieron.,Both girls laughed.
El desayuno está listo.,Breakfast is ready.
Trae a Tom contigo.,Bring Tom with you.
"Pero, ¿te gusta?",But do you like it?
Llama al 110 ahora mismo.,Call 110 right now.
Llamen a sus perros.,Call off your dogs.
Tranquilicen a sus perros.,Call off your dogs.
¿Puedo contar con vos?,Can I count on you?
¿Puedo esconderme aquí dentro?,Can I hide in here?
¿Puedo abrir los ojos?,Can I open my eyes?
¿Puedo ver ese?,Can I see that one?
¿Puedo ver esa?,Can I see that one?
¿Puedo ver aquel?,Can I see that one?
¿Puedo verlo?,Can I see this one?
¿Puedo ver éste?,Can I see this one?
¿Puedo hablar con Tom?,Can I speak to Tom?
¿Puedo llevármelo a la casa?,Can I take it home?
¿Puedo usar tu bolígrafo?,Can I use your pen?
¿Alguien puede ayudarme?,Can anyone help me?
¿Podemos regresar ahora?,Can we go back now?
¿Podemos volver ahora?,Can we go back now?
¿Podemos hablar con Tom?,Can we talk to Tom?
¿Podemos conversar?,Can you and I talk?
¿Puede perdonarme?,Can you forgive me?
¿Podéis perdonarme?,Can you forgive me?
¿Pueden perdonarme?,Can you forgive me?
¿Puedes perdonarme?,Can you forgive me?
¿Puedes ir con nosotros?,Can you go with us?
¿Puedes ir con nosotras?,Can you go with us?
¿Lo puedes recoger?,Can you pick it up?
¿Puedes recogerlo?,Can you pick it up?
¿Podés olerlo?,Can you smell that?
¿Puedes seguir caminando?,Can you still walk?
¿Puedes esperar un momento?,Can you wait a bit?
Los gatos no son humanos.,Cats are not human.
Revisen sus bolsillos.,Check your pockets.
Revise sus bolsillos.,Check your pockets.
Chen no es coreano.,Chen is not Korean.
"Agua fría, por favor.","Cold water, please."
Venga conmigo.,Come along with me.
Ven con nosotros.,Come along with us.
Ven con nosotras.,Come along with us.
Venga con nosotros.,Come along with us.
Venid con nosotros.,Come along with us.
Vengan con nosotras.,Come along with us.
Síguenos.,Come along with us.
Sígannos.,Come along with us.
Síganos.,Come along with us.
Vénganse.,Come along with us.
Ven y siéntate a mi lado.,Come and sit by me.
Vuelve mañana.,Come back tomorrow.
Entra en la habitación.,Come into the room.
Entra a la habitación.,Come into the room.
"Vamos, inténtalo otra vez.","Come on, try again."
Considerá los hechos.,Consider the facts.
Controlaos.,Control yourselves.
¿Ya podemos pedir?,Could we order now?
El crimen no paga.,Crime does not pay.
Cruzá los dedos.,Cross your fingers.
¿Lo creyó Tom?,Did Tom believe it?
¿Sobornó Tom a Mary?,Did Tom bribe Mary?
¿Tom cenó?,Did Tom eat dinner?
¿Tenía Tom un arma?,Did Tom have a gun?
¿Tom parecía feliz?,Did Tom seem happy?
¿Tom parecía disgustado?,Did Tom seem upset?
¿Me ha oído alguien?,Did anyone hear me?
¿Ha dormido bien?,Did she sleep well?
¿Ellos vivían aquí?,Did they live here?
¿Ellos vivieron aquí?,Did they live here?
¿Fuiste robado?,Did you get robbed?
¿Le has invitado?,Did you invite him?
¿Le invitaste?,Did you invite him?
¿Le invitasteis?,Did you invite him?
¿No fue él allí?,Didn't he go there?
Divide y vencerás.,Divide and conquer.
¿Tengo que estudiar?,Do I have to study?
Hazlo como te dice.,Do as he tells you.
Hagan lo que les diga.,Do as he tells you.
Haga lo que le ha dicho.,Do as he tells you.
Haz lo que te dice.,Do as he tells you.
"Haz como dije, ¿vale?","Do like I said, OK?"
¿Tienen dinero?,Do they have money?
¿Acepta VISA?,Do you accept Visa?
¿Aceptas VISA?,Do you accept Visa?
¿Le crees?,Do you believe him?
¿Le creéis?,Do you believe him?
¿Usted come pulpo?,Do you eat octopus?
¿Tienes un libro?,Do you have a book?
¿Tiene usted un libro?,Do you have a book?
¿Tienes una moneda?,Do you have a coin?
¿Tienes una copia?,Do you have a copy?
¿Tienes un plan?,Do you have a plan?
¿Tienes esposa?,Do you have a wife?
¿Tenés dudas?,Do you have doubts?
¿Tienes dudas?,Do you have doubts?
¿Hablás francés?,Do you know French?
¿Sabes francés?,Do you know French?
¿Sabes lo que es el kabuki?,Do you know kabuki?
¿Te gusta Boston?,Do you like Boston?
¿Te gusta el francés?,Do you like French?
¿Les gusta Moscú?,Do you like Moscow?
¿Te gustan las manzanas?,Do you like apples?
¿Os gustan las películas?,Do you like movies?
¿Te gustan las películas?,Do you like movies?
¿Te gustan los robots?,Do you like robots?
¿Le gustan los robots?,Do you like robots?
¿Os gustan los robots?,Do you like robots?
¿Les gustan los robots?,Do you like robots?
¿Te gusta el colegio?,Do you like school?
¿Te gusta la escuela?,Do you like school?
¿Te gustan los deportes?,Do you like sports?
¿Os gusta el tenis?,Do you like tennis?
¿Te gusta el tenis?,Do you like tennis?
¿Le gusta el tenis?,Do you like tennis?
¿Te gusta correr?,Do you like to run?
¿Añoras Boston?,Do you miss Boston?
¿Necesitas un aventón?,Do you need a lift?
¿Necesitas que te lleve?,Do you need a lift?
¿Necesitas que te lleven?,Do you need a ride?
¿Tú juegas fútbol?,Do you play soccer?
¿Juegas al fútbol?,Do you play soccer?
¿Juegas tenis?,Do you play tennis?
¿Lo recuerdas?,Do you remember it?
¿Te acuerdas de mí?,Do you remember me?
¿Te acuerdas de nosotros?,Do you remember us?
¿Hablas latín?,Do you speak Latin?
¿Querés una cerveza?,Do you want a beer?
¿Quieres que te lleve?,Do you want a ride?
¿Quieres un recorte?,Do you want a trim?
¿Quieren comer?,Do you want to eat?
¿Quiere comer?,Do you want to eat?
¿Quieres comer?,Do you want to eat?
¿Querés ver?,Do you want to see?
¿A ti te sangran las encías?,Do your gums bleed?
Los médicos salvan vidas.,Doctors save lives.
¿Tom ayuda a Mary?,Does Tom help Mary?
¿Conoce Tom a Mary?,Does Tom know Mary?
¿A Tom le gusta Mary?,Does Tom like Mary?
¿Tom vive aquí?,Does Tom live here?
¿Tiene dinero?,Does he have money?
¿A él le gusta China?,Does he like China?
¿Le gusta Japón?,Does he like Japan?
¿Duele mucho?,Does it hurt a lot?
¿Te ofende?,Does it offend you?
¿Sabe bien?,Does it taste okay?
¿Ella trabaja duro?,Does she work hard?
¿Te duele el brazo?,Does your arm hurt?
¿Tu perro muerde?,Does your dog bite?
¿Muerde tu perro?,Does your dog bite?
¿Tu mamá sabe?,Does your mom know?
No seas tan avaricioso.,Don't be so greedy.
No la llames ahora.,Don't call her now.
No te resfríes.,Don't catch a cold.
No comas demasiado.,Don't eat too much.
No coma en exceso.,Don't eat too much.
¡Nunca te des por vencido!,Don't ever give up.
No des de comer al perro.,Don't feed the dog.
No me malentienda.,Don't get me wrong.
No me malinterprete.,Don't get me wrong.
No te vuelvas paranoico.,Don't get paranoid.
No hay que perder la esperanza.,Don't give up hope.
No pierdas la esperanza.,Don't give up hope.
No vayas allí ahora.,Don't go there now.
No vayas a Boston.,Don't go to Boston.
No seas un cerdo en la carretera.,Don't hog the road.
No te rías de él.,Don't laugh at him.
No os riais de él.,Don't laugh at him.
No le dejes nadar.,Don't let him swim.
No me hagas quedar.,Don't make me stay.
No causes problemas.,Don't make trouble.
No te metas conmigo.,Don't mess with me.
No lo pienses de más.,Don't overthink it.
No me trates con condescendencia.,Don't patronize me.
No juegues conmigo.,Don't play with me.
¡No diga ni una palabra!,Don't say anything.
No pronuncies su nombre.,Don't say his name.
No fumes en la cama.,Don't smoke in bed.
No paren de tocar.,Don't stop playing.
No dejes de tocar.,Don't stop playing.
No te arriesgues.,Don't take chances.
No hables tan fuerte.,Don't talk so loud.
No me digas eso.,Don't tell me that.
¡No le digas a mi mujer!,Don't tell my wife.
No tires piedras.,Don't throw stones.
No toques mi auto.,Don't touch my car.
No camines tan rápido.,Don't walk so fast.
No trabajes tanto.,Don't work so much.
No te comas eso.,Don't you eat that.
¿No sabes cómo?,Don't you know how?
¿No echas de menos a Tom?,Don't you miss Tom?
¿No lo crees?,Don't you think so?
¿A ti no te lo parece?,Don't you think so?
¡Muera el rey!,Down with the king!
Tómate tu leche.,Drink up your milk.
Bébete tu leche.,Drink up your milk.
Conducir me relaja.,Driving relaxes me.
"Lo que fácil viene, fácil se va.","Easy come, easy go."
¡Vaciá tus bolsillos!,Empty your pockets!
¡Vacía tus bolsillos!,Empty your pockets!
¡Vaciá tus bolsillos!,Empty your pockets.
¡Vacía tus bolsillos!,Empty your pockets.
Todos me quieren.,Everybody likes me.
Todo el mundo entró en pánico.,Everybody panicked.
Todos entraron en pánico.,Everybody panicked.
Todos están llorando.,Everybody's crying.
Todo el mundo llora.,Everybody's crying.
Todos se sintieron seguros.,Everyone felt safe.
Todo el mundo se sintió seguro.,Everyone felt safe.
Todos dudaron.,Everyone hesitated.
Todos vacilaron.,Everyone hesitated.
Todos querían a Tom.,Everyone liked Tom.
A todos le agradabas.,Everyone liked you.
Todos te querían.,Everyone liked you.
Le agradabas a todo el mundo.,Everyone liked you.
Todo el mundo te quería.,Everyone liked you.
Todos quieren a Tom.,Everyone likes Tom.
A todos les gusta ella.,Everyone likes her.
Todos lo quieren.,Everyone likes him.
A todos les agradas.,Everyone likes you.
Todos lo aman.,Everyone loves him.
Todos piensan así.,Everyone thinks so.
Todo el mundo piensa de esa forma.,Everyone thinks so.
Todos lo creen así.,Everyone thinks so.
Todo el mundo estaba borracho.,Everyone was drunk.
Todos eran felices.,Everyone was happy.
Todos están leyendo.,Everyone's reading.
Todos están estupefactos.,Everyone's shocked.
Todos están esperando.,Everyone's waiting.
Todo cambió.,Everything changed.
Todo cambia.,Everything changes.
Todo está cambiando.,Everything changes.
Todo va bien.,Everything is fine.
Se acabó todo.,Everything is over.
Todo importa.,Everything matters.
Todo paró.,Everything stopped.
Permítame un minuto.,Excuse me a minute.
Rellene los huecos.,Fill in the blanks.
"Llénalo, por favor.","Fill it up, please."
Complete este formulario.,Fill out this form.
Fuego a mi orden.,Fire on my command.
Sigue su ejemplo.,Follow his example.
Siga su ejemplo.,Follow his example.
Seguí tus sueños.,Follow your dreams.
Sigue tus sueños.,Follow your dreams.
¿Para servir o para llevar?,"For here, or to go?"
Olvida que dije eso.,Forget I said that.
Olvide que dije eso.,Forget I said that.
Olviden que dije eso.,Forget I said that.
Pasaron cuarenta años.,Forty years passed.
Vete de aquí.,Get away from here.
Aléjate de eso.,Get away from that.
Aléjese de eso.,Get away from that.
Entra ya en el coche.,Get in the car now.
Sácame de aquí.,Get me out of here.
Levántame a las ocho.,Get me up at eight.
¡Desaparece de mi vida!,Get out of my life!
¡Sal de mi habitación!,Get out of my room!
Salga del automóvil.,Get out of the car.
¡Sal del coche!,Get out of the car.
Deshazte del arma.,Get rid of the gun.
Deshágase del arma.,Get rid of the gun.
Lleva al niño a la cama.,Get the kid to bed.
Sácanos de aquí.,Get us out of here.
Los fantasmas no existen.,Ghosts don't exist.
¡Devuélvemelo!,Give it back to me!
Deme un ejemplo.,Give me an example.
Dame la mitad.,Give me half of it.
Entrégame mis lentes.,Give me my glasses.
Dame el número.,Give me the number.
Dame tu cuchillo.,Give me your knife.
Dame tu camisa.,Give me your shirt.
Deme su camisa.,Give me your shirt.
Danos espacio.,Give us some space.
Vete a despertar a Tom.,Go and wake Tom up.
Ve al hospital.,Go to the hospital.
Vete al hospital.,Go to the hospital.
Ve a esperar en el auto.,Go wait in the car.
Dame esa escoba.,Hand me that broom.
Entrégueme la carta.,Hand me the letter.
Pásame el mando de la televisión.,Hand me the remote.
Pásame el mando a distancia.,Hand me the remote.
Pásame la llave.,Hand me the wrench.
¡Feliz día de acción de gracias!,Happy Thanksgiving!
Llamó Tom?,Has Tom called yet?
¿Ya ha llegado?,Has he arrived yet?
¿Ha llegado ya?,Has he arrived yet?
Buen vuelo.,Have a nice flight.
¡Que tengas un buen vuelo!,Have a nice flight.
Diviértete en Boston.,Have fun in Boston.
¿Nos hemos encontrado antes?,Have we met before?
¿Ya has comido?,Have you eaten yet?
¿Se te ha ido la olla?,Have you gone nuts?
¿Te has vuelto loco?,Have you gone nuts?
¿Se te ha ido la pelota?,Have you gone nuts?
¿Me has echado de menos?,Have you missed me?
¿Me extrañaste?,Have you missed me?
¿Los ha visto?,Have you seen them?
¿Los has visto?,Have you seen them?
¿Los habéis visto?,Have you seen them?
¿Las has visto?,Have you seen them?
¿Las habéis visto?,Have you seen them?
¿Lo habéis visto?,Have you seen this?
¿Has visto esto?,Have you seen this?
Él abusó de mi confianza.,He abused my trust.
Él se comportó estúpidamente.,He acted foolishly.
Él se portó como un idiota.,He acted foolishly.
Él llegó a tiempo.,He arrived in time.
Llegó junto conmigo.,He arrived with me.
Le preguntó a mi madre.,He asked my mother.
Se pegó en la cabeza.,He banged his head.
Él se golpeó su cabeza.,He banged his head.
Se pegó en la rodilla.,He banged his knee.
Él se golpeó en su rodilla.,He banged his knee.
Aburre a todo el mundo.,He bores everybody.
Él rompió las normas.,He broke the rules.
Pidió una cerveza.,He called for beer.
Él volvió nuevamente.,He came back again.
Volvió a venir.,He came here again.
Él sabe conducir.,He can drive a car.
Él puede conducir un auto.,He can drive a car.
Él sabe jugar tenis.,He can play tennis.
Él puede nadar una milla.,He can swim a mile.
Él no puede comprar un coche.,He can't buy a car.
Él no puede comprarse un coche.,He can't buy a car.
No sabe llevar el compás.,He can't keep time.
Él no canta bien.,He can't sing well.
No puede quedarse por mucho tiempo.,He can't stay long.
No puede pararla.,He cannot stop her.
Él cambió de empleo.,He changed his job.
Él cerró los ojos.,He closed his eyes.
Él lloró y lloró.,He cried and cried.
Él decidió venir.,He decided to come.
Hizo un gran trabajo.,He did a great job.
Él no fue allí.,He didn't go there.
Murió en la cama.,He died in his bed.
Murió ayer por la noche.,He died last night.
Él no me conoce.,He doesn't know me.
No le gustamos.,He doesn't like us.
Él no la quiere.,He doesn't want it.
Él no lo quiere.,He doesn't want it.
Él bebe demasiado.,He drinks too much.
Él condujo hasta la escuela.,He drove to school.
Él se ganó el amor de ella.,He earned her love.
Él disfrutaba andar en bicicleta.,He enjoyed cycling.
Él reprobó el examen.,He failed the exam.
Reprobó el examen.,He failed the exam.
Él llegó al fin.,He finally arrived.
Él llegó por fin.,He finally arrived.
Me obligó a ir.,He forced me to go.
Él me consiguió un taxi.,He found me a taxi.
Él le dio un libro a ella.,He gave her a book.
