idioma,traduccion
Me estoy cansando. Es tu turno de conducir.,I'm getting tired. It's your turn to drive.
Estoy contento de que me recordases sobre la reunión.,I'm glad you reminded me about the meeting.
Voy a colocar dinero en este negocio.,I'm going to invest money in this business.
Tengo problemas con la gramática francesa.,I'm having a hard time with French grammar.
Muy probablemente mañana continuaré haciendo esto.,I'm likely to still be doing this tomorrow.
Es muy probable que mañana esté todavía haciendo esto.,I'm likely to still be doing this tomorrow.
Espero con ganas a recibir su carta.,I'm looking forward to getting your letter.
Estoy deseando recibir tu carta.,I'm looking forward to getting your letter.
Estoy deseando que lleguen las vacaciones de verano.,I'm looking forward to the summer vacation.
No voy a ir si no lo invitás también a Tomás.,"I'm not going if you don't invite Tom, too."
No voy a responder a más preguntas.,I'm not going to answer any more questions.
No voy a contestar a más preguntas.,I'm not going to answer any more questions.
No le voy a enviar a Tom una tarjeta navideña.,I'm not going to send Tom a Christmas card.
No voy a escribir una carta en inglés.,I'm not going to write a letter in English.
No estoy interesada en ninguna de tus teorías.,I'm not interested in any of your theories.
No estoy acostumbrado a conducir un camión tan grande.,I'm not used to driving a truck this large.
Planeo ir a Europa la semana que viene.,I'm planning to leave for Europe next week.
Pretendo quedarme en el hotel Hillside.,I'm planning to stay at the Hillside Hotel.
Estoy muy seguro de que mi gato se comió a mi hamster.,I'm pretty sure that my cat ate my hamster.
Me dio sueño. Me voy a dormir. Buenas noches.,I'm sleepy. I'm going to sleep. Good night.
Tengo sueño. Me voy a dormir. Buenas noches.,I'm sleepy. I'm going to sleep. Good night.
Lamento que no pueda venir esta tarde.,I'm sorry that you can't come this evening.
Lamento haberte hecho esperar tanto.,I'm sorry to have kept you waiting so long.
Lo siento Tom. Me temo que no puedo hacer eso.,"I'm sorry, Tom. I'm afraid I can't do that."
"Lo siento, ya tengo novia.","I'm sorry, but I already have a girlfriend."
"Lo siento, no puedo cenar contigo.","I'm sorry, but I can't eat dinner with you."
Estoy seguro de que Tom deseará no haber dicho eso.,I'm sure Tom will wish he hadn't said that.
Soy la única persona que sabe dónde está Tom.,I'm the only person who knows where Tom is.
Estoy pensando en ir a Boston el mes que viene.,I'm thinking of going to Boston next month.
Estoy demasiado ocupado. No puedo aceptar trabajo nuevo.,I'm too busy. I can't take on any new work.
Estoy demasiado cansado para volver a casa en bicicleta.,I'm too tired to ride my bicycle back home.
Estoy tratando de ponerme en contacto con su hermana.,I'm trying to get in touch with her sister.
Siempre me ha apasionado el fútbol.,I've always been passionate about football.
Siempre he querido saber qué significaba eso.,I've always wanted to know what that meant.
Siempre quise visitar otro planeta.,I've always wanted to visit another planet.
Estoy viviendo con mi tío hace un mes.,I've been living with my uncle for a month.
He estado buscando a mi cachorrito por semanas.,I've been searching for my puppy for weeks.
He estado estudiando en China por diez meses.,I've been studying in China for ten months.
Estuve toda la noche levantado pensando en eso.,I've been up all night thinking about that.
Te he estado esperando por más de una hora.,I've been waiting for you for over an hour.
He oído la versión francesa de esta canción.,I've heard the French version of this song.
He hecho una lista de las cosas que me gustaría comprar.,I've made a list of things I'd like to buy.
"La conozco de algo, pero no la sitúo.","I've met her before, but I can't place her."
Yo nunca había escuchado inglés hablado tan velozmente.,I've never heard English spoken so quickly.
Hace poco cambié de marca de pasta de dientes.,I've recently changed brands of toothpaste.
He querido invitarte a salir durante mucho tiempo.,I've wanted to ask you out for a long time.
"FMI significa ""Fondo Monetario Internacional"".",IMF stands for International Monetary Fund.
Si yo fuera tú no lo haría.,"If I were in your place, I would not do so."
Yo de ti no lo haría.,"If I were in your place, I would not do so."
"Si un cerebro puede hacerlo, también un computador.","If a brain can do it, a computer can do it."
"Si estudiara arduamente, él podría pasar el examen.","If he studied hard, he could pass the exam."
"Si estudiara arduamente, él podría pasar el examen.","If he studied hard, he would pass the test."
"Si te hace sentir mal, ¿por qué fumas?","If it makes you feel bad, why do you smoke?"
"Si no estuviera lloviendo, iría a pescar.","If it were not raining, I would go fishing."
Por este camino les atajaremos.,If we go this way we'll catch up with them.
Si vamos por acá los alcanzaremos.,If we go this way we'll catch up with them.
"Si hubiéramos cogido ese avión, ahora estaríamos muertas.","If we'd taken that plane, we'd be dead now."
"Si quieres que te vaya bien, esfuérzate.","If you are to succeed in life, work harder."
"Si no te sabes el camino, pregúntale a un policía.","If you don't know the way, ask a policeman."
Si no estudias vas a reprobar el examen.,"If you don't study, you will fail the exam."
"Si no quieres ir, no estás obligado.","If you don't want to go, you don't have to."
No tiene que ir si no quieres.,"If you don't want to go, you don't have to."
"Si no quieres leer, no leas.","If you don't want to read, then don't read."
"Si oprimes el botón, la puerta se abrirá.","If you push the button, the door will open."
Te sentirás mejor si tomas esta medicina.,"If you take medicine, you will feel better."
"Si tocas ese cable, te va a dar un choque.","If you touch that wire, you'll get a shock."
"Si quieres intentarlo, ve e intenta.","If you want to try it, go ahead and try it."
¿Qué harías tú en mi lugar?,"If you were in my place, what would you do?"
¿Que harías tú si estuvieses en mi lugar?,"If you were in my place, what would you do?"
¿Qué harías si estuvieras en mi lugar?,"If you were in my shoes, what would you do?"
"Si tu visado caduca, deberás irte de China.","If your visa expires, you must leave China."
La explotación forestal ilegal ha disminuido considerablemente.,Illegal logging has decreased considerably.
La enfermedad no me permitió asistir a la reunión.,Illness kept me from attending the meeting.
"En Japón, el nuevo curso escolar comienza en abril.",In Japan a new school year starts in April.
"Al fin y al cabo, él reconoció sus propios errores.","In the end, he recognized his own mistakes."
En otoño muchos pájaros emigran al sur.,"In the fall, many birds head for the south."
Por entonces vivía solo en la casa.,"In those days, he lived in the house alone."
Por aquel entonces vivía solo en la casa.,"In those days, he lived in the house alone."
¿Es Alemania tan bella como Holanda?,Is Germany as beautiful as the Netherlands?
"¿Eso va a ser un problema para ti, también?","Is that going to be a problem for you, too?"
¿Está el gato encima o debajo de la silla?,Is the cat on the chair or under the chair?
¿Hay alguien aquí que pueda hablar chino?,Is there anyone who can speak Chinese here?
¿Esta esa computadora conectada a el internet?,Is this computer connected to the Internet?
¿Está esa computadora conectada al internet?,Is this computer connected to the Internet?
¿No hay nada que podamos hacer para ayudar a Tom?,Isn't there anything we can do to help Tom?
Me parece que no lo estamos entendiendo bien.,It appears to me that we misunderstand him.
No me molestaría si te llevaras ese libro.,It doesn't bother me if you take that book.
No importa que equipo gane el partido.,It doesn't matter which team wins the game.
"Realmente no tiene mucho sentido, ¿no es así?","It doesn't really make much sense, does it?"
Resultó que su marido era dentista.,It happened that her husband was a dentist.
Resultó que estábamos en el mismo tren.,It happened that we were on the same train.
Ocurre con más frecuencia de lo que crees.,It happens more often than you would think.
Es bastante normal que esté enfadada.,It is completely natural for her to be mad.
Es difícil compensar el tiempo perdido.,It is difficult to make up for wasted time.
Es difícil demostrar que los fantasmas existen.,It is difficult to prove that ghosts exist.
Es la educación la llave al éxito.,It is education that is key to the success.
Es una fortuna que tengas tales padres.,It is fortunate that you have such parents.
Día tras día se hace más y más frío.,It is getting colder and colder day by day.
No es una exageración llamarle un genio.,It is no exaggeration to call him a genius.
Es bastante difícil montar un reloj.,It is rather difficult to assemble a watch.
Es bastante difícil armar un reloj.,It is rather difficult to assemble a watch.
