idioma,traduccion
Hay comida suficiente en la despensa.,There's plenty of food in the pantry.
Hay tantas cosas que quiero decirte.,There's so much I want to say to you.
Aún queda mucho que tengo que aprender.,There's so much left for me to learn.
Hay alguien subiendo las escaleras.,There's someone coming up the stairs.
Tengo una cosa que decirte.,There's something I need to tell you.
Hay algo que quiero que oigas.,There's something I want you to hear.
El café tiene demasiado azúcar.,There's too much sugar in the coffee.
Estos libros no son sólo para niños.,These books aren't just for children.
Estos libros no son solo para niños.,These books aren't just for children.
"En estos días, mucha gente utiliza computadores.",These days many people use computers.
Estas flores crecen en países cálidos.,These flowers grow in warm countries.
Esos zapatos aprietan demasiado. Hacen daño.,These shoes are too tight. They hurt.
Todos buscaron al niño perdido.,They all searched for the lost child.
Ellos están satisfechos con el contrato.,They are satisfied with the contract.
"Ellos están separados, y no pueden tocarse.","They are separated, and cannot touch."
Ellos solicitaron un aumento de sueldo.,They asked for an increase of salary.
Construyeron un puente que atravesara el río.,They built a bridge across the river.
En seguida llevaron a cabo el proyecto.,They carried out the plan right away.
Ellos nos felicitaron por nuestra victoria.,They congratulated us on our victory.
No me devolvieron el pasaporte.,They didn't give me my passport back.
Ellas no sabían qué hacer con él.,They didn't know what to do with him.
No sabían qué hacer con él.,They didn't know what to do with him.
Ellos no sabían qué hacer con él.,They didn't know what to do with him.
Ellos no nadaron porque hacía frío.,They didn't swim because it was cold.
Ellos se conocieron una tarde de verano.,They first met on a summer afternoon.
Ellos nunca antes han visto nuestra casa.,They had never seen our house before.
Ellos habían empezado antes que nosotros.,They had started earlier than we had.
Ellos llevan diez años casados.,They have been married for ten years.
Solo quieren una excusa para despedirte.,They just want an excuse to fire you.
Saben cómo se construye una bomba atómica.,They know how to make an atomic bomb.
Ellos jamás regresaron a su país.,They never returned to their country.
Se negaron a liberar a los rehenes.,They refused to release the hostages.
Se alzaron contra el Gobierno.,They revolted against the government.
Ellos gritaron tan fuerte como pudieron.,They shouted as loudly as they could.
Hablaban cada noche por teléfono.,They talked on the phone every night.
Ellos normalmente van al colegio en bicicleta.,They usually go to school by bicycle.
Ellos visitaron a sus padres ayer.,They visited their parents yesterday.
Ellos fueron a la iglesia el día de Nochebuena.,They went to church on Christmas Eve.
Ellos cruzaron fatigosamente el desierto.,They went trudging across the desert.
Anunciaban lluvia para hoy.,They were forecasting rain for today.
Partieron de Japón al día siguiente.,They were leaving Japan the next day.
Ellos estaban jugando una partida de damas.,They were playing a game of checkers.
Ellos no jugarán tenis este sábado.,They won't play tennis this Saturday.
Van a agrandar su tienda.,They're going to enlarge their store.
En este momento están descansando.,They're having a break at the moment.
Lo tienen todo bajo control.,They've got everything under control.
Las cosas no siempre son lo que parecen.,Things are not always what they seem.
Esta bandera de los Estados Unidos está hecha en China.,This American flag was made in China.
Este hermoso vestido está hecho de seda.,This beautiful dress is made of silk.
Este libro está dividido en cuatro partes.,This book is divided into four parts.
Este libro no es tan pesado como aquel.,This book isn't as heavy as that one.
Esta caja pesa una tonelada. ¿Qué hay adentro?,This box weighs a ton. What's inside?
Este autobús te llevará al museo.,This bus will take you to the museum.
Este autobús lo llevará al museo.,This bus will take you to the museum.
Ese queso está hecho de leche de cabra.,This cheese is made from goat's milk.
Este queso está hecho de leche de cabra.,This cheese is made from goat's milk.
Esta mesa costó trescientos dólares.,This desk cost three hundred dollars.
Este diccionario es totalmente inútil.,This dictionary is not useful at all.
Vale la pena ver esta película varias veces.,This film is worth seeing many times.
"Según consta, esta arma es muy poderosa.",This gun is reportedly very powerful.
Esto nunca se ha intentado antes.,This has never been attempted before.
Este hotel es mejor que aquél.,This hotel is better than that hotel.
Este es un libro de historias para niños.,This is a book of children's stories.
Este es un perro que se asemeja a un caballo.,This is a dog that resembles a horse.
Este es un buen lugar para levantar una carpa.,This is a good place to pitch a tent.
Este es de lejos el mejor de los dos.,This is by far the better of the two.
Esto es algo que necesito hacer sola.,This is something I need to do alone.
Esta es la mejor cámara de la tienda.,This is the best camera in the store.
Esta es la mejor guitarra en la tienda.,This is the best guitar in the store.
Este es el muchacho que encontró tu reloj.,This is the boy who found your watch.
Esta es la chica que vino ayer.,This is the girl that came yesterday.
Esta es la llave que abre esa puerta.,This is the key that opens that door.
Es la entrada principal de su casa.,This is the main gate to their house.
Este es el lugar donde nació Tom.,This is the place where Tom was born.
A esta hora viene él siempre.,This is the time he normally arrives.
Esto es justo la cosa que necesitas.,This is the very thing that you need.
Es el pueblo en el que nací.,This is the village where I was born.
Este es el pueblo en el que nací.,This is the village where I was born.
Este es el reloj que compré ayer.,This is the watch I bought yesterday.
Este es el peor lugar del mundo.,This is the worst place in the world.
Esta es la peor tormenta que ha habido en diez años.,This is the worst storm in ten years.
Esta es la peor tormenta de los últimos diez años.,This is the worst storm in ten years.
Esto es lo que estaba buscando.,This is what I have been looking for.
Aquí es donde mi familia solía vivir.,This is where my family used to live.
Este tipo de libros no nos sirve.,This kind of book is of no use to us.
Esta clase de gatos no tiene cola.,This kind of cat doesn't have a tail.
Esta tapa está tan apretada que no puedo abrirla.,This lid is so tight I can't open it.
Esta tapa está demasiado apretada para que yo pueda abrirla.,This lid is too tight for me to open.
Esa racha de suerte no durará para siempre.,This lucky streak won't last forever.
Esta mina cerrará el mes que viene.,This mine will close down next month.
Esta película fue dirigida por John Ford.,This movie was directed by John Ford.
Este mulo no puede llevar más carga.,This mule can't carry a heavier load.
Esta mula no puede ir más cargada.,This mule can't carry a heavier load.
Esta pintura es atribuida a Monet.,This painting is attributed to Monet.
Esta pregunta es difícil de responder.,This question is difficult to answer.
Este río es es suficientemente profundo para navegarlo.,This river is deep enough to swim in.
Este río tiene profundidad suficiente para ser navegable.,This river is deep enough to swim in.
Este dicho se volvió popular de la noche a la mañana.,This saying became popular overnight.
Esta canción me recuerda a mi infancia.,This song reminds me of my childhood.
A este equipo lo dirige un buen entrenador.,This team is trained by a good coach.
Este tipo de teléfono celular se vende bien.,This type of mobile phone sells well.
Esta clase de teléfono móvil se vende bien.,This type of mobile phone sells well.
La máquina expendedora está fuera de servicio.,This vending machine is out of order.
Este trabajo es una carga demasiado pesada para mí.,This work is enough to break my back.
Es demasiada carga de trabajo para mi.,This work is enough to break my back.
Esas no son mis reglas. Son las de Tom.,Those aren't my rules. They're Tom's.
Esas gallinas ponen huevos casi todos los días.,Those hens lay eggs almost every day.
Esos trenes parten cada tres minutos.,Those trains run every three minutes.
Esos dos niños tenían la misma edad.,Those two children were the same age.
Miles de personas visitaron la ciudad.,Thousands of people visited the city.
La verdad es que no fui allí.,"To tell the truth, I didn't go there."
"A decir verdad, no me gusta.","To tell the truth, I do not like him."
